,STATE,AVGGIFT
80355,WY,5.95
80356,TX,6.181818182
80357,FL,10.25
80358,ID,7.115384615
80359,CA,15.0
80360,FL,6.0
80361,TX,15.0
80362,MS,7.75
80363,KY,14.61538462
80364,CA,12.5
80365,IN,8.818181818
80366,IL,11.5
80367,MI,25.0
80368,IL,3.451612903
80369,TX,28.33333333
80370,IN,10.25
80371,FL,12.75
80372,AZ,8.888888889
80373,CA,10.2
80374,KY,3.071428571
80375,CA,10.0
80376,NC,15.0
80377,MI,7.214285714
80378,IN,35.5
80379,MO,13.375
80380,TN,10.41666667
80381,TX,14.625
80382,TX,8.090909091
80383,CA,15.0
80384,OR,12.16666667
80385,WY,15.0
80386,NM,10.28571429
80387,FL,8.363636364
80388,OK,9.576923077
80389,AZ,15.0
80390,TX,13.0
80391,CA,10.5
80392,CO,10.0
80393,CA,13.0
80394,NE,29.2
80395,TX,12.58823529
80396,WI,8.8
80397,AK,15.0
80398,CA,8.888888889
80399,CA,18.33333333
80400,FL,13.75
80401,CA,29.22222222
80402,NM,5.666666667
80403,CA,8.833333333
80404,KS,9.6
80405,FL,12.05882353
80406,MN,10.16666667
80407,CA,8.363636364
80408,CO,15.0
80409,FL,15.2
80410,MO,9.523809524
80411,CA,12.6
80412,CA,18.4
80413,VA,8.894736842
80414,FL,15.0
80415,FL,12.33333333
80416,TN,9.333333333
80417,TX,10.4
80418,FL,8.8
80419,KY,18.33333333
80420,IL,25.875
80421,IN,30.0
80422,TN,20.66666667
80423,FL,22.14285714
80424,OH,7.818181818
80425,WA,20.0
80426,FL,8.25
80427,FL,16.0
80428,IL,25.0
80429,LA,15.71428571
80430,IN,8.285714286
80431,OR,8.25
80432,IL,13.4
80433,FL,27.11111111
80434,TX,11.83333333
80435,AZ,6.875
80436,IL,14.66666667
80437,WI,10.75
80438,AZ,29.16666667
80439,AZ,8.5
80440,IA,15.0
80441,GA,13.66666667
80442,KS,6.727272727
80443,OR,13.33333333
80444,TN,25.0
80445,CA,15.0
80446,WA,7.333333333
80447,IL,19.0
80448,CA,12.33333333
80449,TX,9.971428571
80450,KY,7.8
80451,AZ,8.5
80452,KY,11.8
80453,CA,24.0
80454,IA,26.66666667
80455,AK,23.0
80456,TX,51.66666667
80457,IL,12.75
80458,CA,7.333333333
80459,FL,7.25
80460,NC,17.55
80461,TX,2.5
80462,AZ,5.833333333
80463,LA,5.875
80464,TX,15.5
80465,FL,7.75
80466,WI,7.530612245
80467,CA,12.5
80468,IL,9.2
80469,AL,5.111111111
80470,NE,4.525
80471,AA,5.333333333
80472,IN,13.57142857
80473,TX,20.0
80474,CA,11.07142857
80475,SC,11.8
80476,MI,25.0
80477,UT,10.0
80478,WI,21.66666667
80479,CA,12.75
80480,MO,20.0
80481,LA,15.25
80482,MI,7.571428571
80483,CA,8.6
80484,CA,18.0
80485,CA,10.0
80486,CA,15.0
80487,MN,12.5
80488,WY,13.0
80489,CA,23.0
80490,VI,11.75
80491,NC,10.25
80492,MN,13.0
80493,SC,20.0
80494,TN,10.63636364
80495,CA,17.625
80496,CA,8.333333333
80497,MN,9.833333333
80498,CA,20.0
80499,MS,14.66666667
80500,AZ,11.61538462
80501,FL,25.0
80502,CA,17.96
80503,IA,15.0
80504,FL,21.85384615
80505,SC,25.0
80506,IL,100.0
80507,CA,7.75
80508,OR,6.434782609
80509,CA,6.2
80510,MO,10.66666667
80511,MI,8.055555556
80512,IL,25.0
80513,MI,6.647058824
80514,CA,15.0
80515,SC,8.545454546
80516,TN,15.0
80517,CA,20.0
80518,GA,8.307692308
80519,OR,6.631578947
80520,MN,10.5
80521,OR,15.6
80522,FL,14.0
80523,IN,9.8
80524,MI,15.0
80525,MI,9.363636364
80526,MN,8.857142857
80527,CA,17.66666667
80528,MN,8.166666667
80529,IN,20.8
80530,IL,6.625
80531,AZ,10.47368421
80532,AL,14.125
80533,UT,8.833333333
80534,IL,30.45454546
80535,GA,25.0
80536,AR,7.476190476
80537,AL,3.5
80538,FL,6.0
80539,HI,5.833333333
80540,IL,7.166666667
80541,IL,7.8
80542,CA,15.0
80543,TX,20.83333333
80544,LA,5.3125
80545,CA,15.0
80546,NV,7.694444444
80547,CA,25.0
80548,NM,11.53846154
80549,OR,20.0
80550,TX,9.222222222
80551,IN,4.68
80552,TX,15.0
80553,AZ,15.0
80554,CA,5.833333333
80555,KY,12.77777778
80556,OK,15.0
80557,TX,2.766666667
80558,WY,32.5
80559,IL,7.933333333
80560,TX,14.92857143
80561,FL,8.588235294
80562,WA,9.72
80563,CA,14.4
80564,NC,18.0
80565,FL,9.75
80566,CO,24.33333333
80567,MI,9.588235294
80568,FL,10.90909091
80569,AZ,12.25
80570,VA,15.0
80571,AK,20.0
80572,MN,12.22222222
80573,TN,18.0
80574,MI,4.384615385
80575,FL,15.5
80576,IL,7.5
80577,NC,14.16666667
80578,GA,10.14285714
80579,CA,6.941176471
80580,TX,13.44444444
80581,TX,15.0
80582,FL,13.6
80583,TX,16.66666667
80584,CA,11.0
80585,UT,9.375
80586,MN,15.57142857
80587,WA,13.6
80588,CA,8.833333333
80589,CA,13.66666667
80590,TX,12.27272727
80591,CO,8.041666667
80592,FL,18.0
80593,WI,7.666666667
80594,TN,17.5
80595,OR,10.05
80596,IL,9.833333333
80597,MN,3.363636364
80598,AZ,15.33333333
80599,WI,13.85714286
80600,CA,7.1
80601,IL,7.0
80602,WA,10.0
80603,TN,20.0
80604,CA,28.0
80605,IL,12.66666667
80606,KS,7.142857143
80607,CA,31.42857143
80608,OK,10.33333333
80609,CA,25.0
80610,IA,20.83333333
80611,TX,9.25
80612,HI,11.07692308
80613,GA,8.5
80614,CA,20.0
80615,CA,15.0
80616,FL,6.785714286
80617,MS,25.0
80618,NC,5.142857143
80619,CA,12.5
80620,FL,11.16666667
80621,CA,7.888888889
80622,CO,15.0
80623,MI,20.0
80624,KY,8.0
80625,SC,6.6
80626,CA,13.66666667
80627,CA,12.625
80628,OR,10.33333333
80629,UT,10.5
80630,CA,6.8
80631,KY,5.6875
80632,CA,20.0
80633,IN,6.9
80634,TX,7.0
80635,FL,15.16666667
80636,MS,10.83333333
80637,CA,20.0
80638,LA,11.875
80639,LA,12.18181818
80640,CA,15.0
80641,HI,32.59259259
80642,IN,7.714285714
80643,FL,10.0
80644,CA,25.0
80645,CA,17.07692308
80646,CO,42.0
80647,CA,20.0
80648,FL,7.5
80649,CA,16.66666667
80650,TN,15.0
80651,IL,9.0
80652,OR,14.90909091
80653,IL,50.0
80654,CA,33.625
80655,OR,5.166666667
80656,AR,11.6
80657,MI,13.33333333
80658,MO,11.92307692
80659,GA,6.5
80660,FL,23.42105263
80661,KY,20.0
80662,OK,15.0
80663,IA,10.0
80664,CA,7.125
80665,LA,17.75
80666,OR,19.84615385
80667,WA,33.75
80668,MO,9.133333333
80669,WA,10.0
80670,CA,20.0
80671,CA,25.71428571
80672,WI,20.0
80673,AK,18.33333333
80674,NC,13.8
80675,KY,19.76923077
80676,HI,13.4
80677,FL,15.0
80678,NV,20.0
80679,CA,20.0
80680,WA,12.0
80681,CA,6.875
80682,CA,11.28571429
80683,LA,14.66666667
80684,MT,9.625
80685,AL,7.090909091
80686,CA,10.0
80687,NV,14.54545455
80688,IA,5.5
80689,OR,52.5
80690,CA,15.0
80691,MN,14.375
80692,TX,10.33333333
80693,CA,12.8
80694,SC,15.0
80695,FL,11.41666667
80696,CA,10.0
80697,WA,12.36363636
80698,FL,8.733333333
80699,TN,18.66666667
80700,IL,13.0
80701,IL,15.0
80702,GA,5.625
80703,CA,13.54545455
80704,WA,9.25
80705,GA,12.875
80706,SC,2.172413793
80707,FL,9.25
80708,NC,4.517419355
80709,NE,3.394736842
80710,AR,9.791666667
80711,NC,9.0
80712,SC,7.866666667
80713,CA,9.333333333
80714,CA,15.0
80715,CA,25.0
80716,NE,16.0
80717,OK,13.0
80718,IL,8.6
80719,OR,3.523809524
80720,KS,12.5
80721,TX,9.333333333
80722,NC,12.43478261
80723,CA,7.9
80724,FL,13.66666667
80725,FL,10.69565217
80726,WI,8.666666667
80727,KY,22.33333333
80728,TN,10.83333333
80729,AZ,30.0
80730,CA,7.333333333
80731,AZ,13.33333333
80732,AL,14.25
80733,SD,10.66666667
80734,TX,12.5
80735,CA,10.66666667
80736,CO,8.944444444
80737,MS,8.6
80738,CA,14.4
80739,CA,15.0
80740,FL,20.0
80741,WI,9.266666667
80742,CA,7.375
80743,NC,16.36363636
80744,FL,12.0
80745,FL,15.16666667
80746,IL,9.190476191
80747,MT,9.125
80748,IL,5.166666667
80749,TX,8.333333333
80750,WI,11.09090909
80751,MO,8.818181818
80752,TX,17.57142857
80753,CA,12.5
80754,MI,8.533333333
80755,CA,30.0
80756,TX,10.125
80757,FL,4.0
80758,IA,11.85714286
80759,MI,6.333333333
80760,CO,3.428571429
80761,CA,20.0
80762,IL,12.6
80763,MO,11.0
80764,IL,15.0
80765,CA,15.0
80766,CA,10.76190476
80767,CA,9.75
80768,AL,12.9
80769,FL,19.56
80770,TN,10.21428571
80771,AZ,11.09090909
80772,WA,17.66666667
80773,AZ,7.428571429
80774,MS,28.75
80775,CA,9.2
80776,TX,20.0
80777,IN,11.25
80778,GA,15.8
80779,FL,11.5
80780,KY,6.2
80781,MI,5.733333333
80782,TX,11.75
80783,CA,25.09090909
80784,CA,15.09090909
80785,CA,10.0
80786,OK,4.896551724
80787,IN,7.071428571
80788,MI,13.0
80789,FL,12.13333333
80790,GA,9.541666667
80791,NC,15.0
80792,NC,16.4
80793,AL,15.0
80794,MI,12.5
80795,NC,20.0
80796,NC,18.33333333
80797,MI,9.5
80798,MN,7.772727273
80799,WA,8.906976744
80800,WI,7.0
80801,NC,20.0
80802,FL,6.6
80803,OK,23.09090909
80804,CA,10.5
80805,IL,10.5
80806,GA,9.285714286
80807,ID,16.5
80808,NV,7.12
80809,MI,5.857142857
80810,CA,8.0
80811,MS,15.0
80812,MI,125.0
80813,CA,15.0
80814,NC,20.0
80815,CA,12.46153846
80816,MI,10.154
80817,WI,8.147857143
80818,CA,7.666666667
80819,OR,7.8
80820,NC,15.0
80821,IN,11.33333333
80822,LA,10.3
80823,TX,25.0
80824,IL,5.933333333
80825,KY,4.285714286
80826,WY,6.117647059
80827,IL,25.0
80828,WI,4.208333333
80829,OR,10.75
80830,CA,7.523809524
80831,CA,16.06666667
80832,NV,7.0
80833,CA,15.0
80834,IN,10.46666667
80835,AR,13.25
80836,GA,7.923076923
80837,AL,10.66666667
80838,IN,20.0
80839,TX,6.75
80840,NC,7.545454545
80841,KY,5.571428571
80842,FL,8.157894737
80843,KY,20.0
80844,IN,4.5
80845,OK,10.0
80846,WA,11.41666667
80847,CA,8.642857143
80848,CA,25.66666667
80849,IL,5.637
80850,ND,5.2
80851,CA,9.333333333
80852,IL,4.944444444
80853,NC,6.555555556
80854,LA,3.833333333
80855,FL,4.636363636
80856,WY,15.0
80857,IL,20.0
80858,TX,12.0
80859,TN,9.0
80860,TX,12.5
80861,NE,9.166666667
80862,MN,22.5
80863,FL,19.7
80864,NC,20.0
80865,FL,28.66666667
80866,IN,16.0
80867,IN,11.46153846
80868,FL,12.5
80869,IN,15.0
80870,OK,12.5
80871,IN,4.32
80872,TX,15.2
80873,IL,22.5
80874,IL,15.0
80875,IL,12.14285714
80876,UT,8.75
80877,FL,11.66666667
80878,GA,3.897435897
80879,WI,16.66666667
80880,GA,23.0
80881,NC,5.285714286
80882,CA,13.0
80883,WA,18.42857143
80884,MI,15.0
80885,CA,5.111111111
80886,TX,9.454545455
80887,AL,15.66666667
80888,CO,9.9
80889,CA,12.375
80890,TN,20.0
80891,MI,6.2
80892,IL,4.066666667
80893,GA,46.0
80894,MI,8.351351351
80895,OR,9.857142857
80896,FL,16.14285714
80897,CA,7.0
80898,KY,26.0
80899,CA,10.22222222
80900,CA,11.84126984
80901,NC,11.16666667
80902,IN,10.4
80903,NC,6.571428571
80904,CA,12.58333333
80905,WI,14.0
80906,FL,9.428571429
80907,MO,12.5
80908,TX,17.83333333
80909,OR,13.2
80910,FL,9.666666667
80911,CA,6.625
80912,CA,14.25
80913,CA,7.333333333
80914,GA,15.0
80915,AZ,17.5
80916,TN,13.85714286
80917,CA,5.75
80918,NC,20.0
80919,SC,25.0
80920,IL,16.0
80921,WA,17.83333333
80922,SD,5.666666667
80923,IN,9.75
80924,GA,12.84615385
80925,CA,15.33333333
80926,HI,12.63636364
80927,CA,5.285714286
80928,CA,9.285714286
80929,TN,7.333333333
80930,MO,23.5
80931,GA,9.7
80932,CA,20.0
80933,CA,10.0
80934,OR,11.3030303
80935,NC,6.285714286
80936,AL,12.5
80937,NC,11.25
80938,WI,6.846153846
80939,CA,14.88888889
80940,CA,11.3
80941,GA,15.0
80942,MN,8.294117647
80943,FL,9.0
80944,CA,7.95
80945,OK,10.375
80946,MS,4.205882353
80947,CA,8.625
80948,MN,25.0
80949,WA,10.0
80950,MS,15.0
80951,NC,8.181818182
80952,WA,8.772727273
80953,IL,11.66666667
80954,MN,11.42857143
80955,CA,16.42307692
80956,MO,15.0
80957,IN,5.3
80958,FL,10.0
80959,MI,31.66666667
80960,MO,4.0
80961,CO,9.375
80962,OK,10.21428571
80963,CA,5.740740741
80964,TX,15.0
80965,ID,3.555555556
80966,CA,11.0
80967,LA,5.6
80968,TX,4.805555556
80969,CA,13.34482759
80970,NC,17.4
80971,GA,9.777777778
80972,GA,12.8
80973,IL,26.33333333
80974,FL,6.777777778
80975,CA,12.5
80976,KS,22.57142857
80977,AR,5.928571429
80978,NV,8.857142857
80979,MN,9.32
80980,CA,19.27777778
80981,WA,7.1875
80982,CA,6.5
80983,KS,8.7
80984,AL,16.0
80985,CA,10.58333333
80986,TN,6.222222222
80987,CO,15.0
80988,MS,12.09090909
80989,NV,11.91666667
80990,CO,14.03846154
80991,TX,6.24
80992,FL,5.095238095
80993,GA,12.5
80994,NC,25.0
80995,IL,6.804
80996,UT,13.88888889
80997,GA,15.0
80998,MN,25.0
80999,CA,25.0
81000,GA,15.0
81001,LA,26.33333333
81002,MI,22.5
81003,CA,12.75
81004,TX,15.7
81005,NM,8.322580645
81006,TX,11.0
81007,FL,7.0
81008,CA,6.875
81009,MI,20.0
81010,NM,11.25
81011,NE,14.71428571
81012,WA,8.551136364
81013,OR,10.0
81014,MO,16.0
81015,AZ,20.0
81016,FL,10.0
81017,IL,4.0625
81018,NC,15.0
81019,IL,16.84210526
81020,LA,50.0
81021,CA,9.363636364
81022,MT,13.33333333
81023,WA,17.93548387
81024,CA,6.047619048
81025,IL,19.0
81026,AR,8.333333333
81027,FL,7.631578947
81028,GA,7.428571429
81029,MN,25.0
81030,IL,11.16666667
81031,CO,8.625
81032,NC,25.0
81033,GA,10.5
81034,AL,18.11111111
81035,CO,15.0
81036,MI,15.0
81037,TN,3.911764706
81038,NC,15.0
81039,AL,7.0
81040,IN,15.0
81041,KS,4.9375
81042,OK,10.0
81043,CA,4.428571429
81044,WA,20.57142857
81045,TX,7.4
81046,MS,12.91666667
81047,MT,20.0
81048,OK,7.6
81049,GA,8.875
81050,MN,9.0
81051,IL,5.692307692
81052,AZ,18.33333333
81053,IN,17.5
81054,IL,10.40954546
81055,IL,22.5
81056,CA,15.2
81057,MT,13.125
81058,CA,16.0
81059,KS,9.263157895
81060,IL,24.0
81061,FL,22.5
81062,CA,15.0
81063,FL,8.4
81064,NC,30.0
81065,NM,4.63
81066,KY,6.625
81067,LA,4.538461539
81068,CA,10.0
81069,NE,9.5
81070,SC,16.2
81071,MI,11.91666667
81072,FL,6.761904762
81073,FL,5.454545455
81074,FL,12.5
81075,FL,15.0
81076,MO,15.4
81077,MI,10.7
81078,SD,6.304347826
81079,MI,15.0
81080,IN,10.0
81081,IL,15.0
81082,OK,12.5
81083,NC,15.0
81084,MI,10.55555556
81085,TX,20.16666667
81086,CA,5.75
81087,KY,10.25
81088,TN,25.0
81089,IN,7.636363636
81090,MI,5.6875
81091,NE,12.33333333
81092,CA,9.0625
81093,MI,25.0
81094,CA,8.3
81095,TN,15.0
81096,CA,5.615384615
81097,IL,8.3
81098,KS,18.75
81099,FL,9.375
81100,MN,6.1
81101,LA,7.8
81102,TX,8.8
81103,CA,13.22222222
81104,CO,8.0
81105,FL,25.0
81106,IA,7.52
81107,AR,11.23076923
81108,FL,8.714285714
81109,CA,8.928571429
81110,CA,14.0
81111,TX,9.285714286
81112,MI,11.75
81113,AR,7.0
81114,LA,13.7
81115,FL,5.941176471
81116,CA,11.75
81117,CA,8.666666667
81118,AZ,14.75
81119,TX,13.75
81120,CA,13.75
81121,IL,7.307692308
81122,MN,16.0
81123,NC,6.714285714
81124,MN,14.0
81125,IL,9.333333333
81126,CA,13.09090909
81127,AR,16.5
81128,FL,20.0
81129,OK,15.0
81130,AL,6.571428571
81131,TX,8.8
81132,IN,9.3
81133,FL,8.0
81134,CA,15.0
81135,TN,8.166666667
81136,FL,20.0
81137,CA,18.57142857
81138,MN,13.54545455
81139,MN,13.90909091
81140,IA,15.0
81141,TX,32.0
81142,CA,11.0
81143,FL,8.714285714
81144,MO,25.0
81145,HI,25.0
81146,IL,7.8
81147,MI,10.4
81148,NC,11.0
81149,IL,11.33333333
81150,VA,10.0
81151,CA,15.0
81152,ID,4.636363636
81153,MI,15.0
81154,CA,7.952380952
81155,AL,12.7826087
81156,CA,13.5
81157,CA,15.0
81158,FL,14.625
81159,IN,6.769230769
81160,TX,9.142857143
81161,CA,8.083333333
81162,MI,10.875
81163,IL,6.666666667
81164,CA,11.0
81165,TN,20.0
81166,NM,12.5
81167,KY,15.0
81168,NC,6.5
81169,CA,6.0
81170,SC,9.090909091
81171,AL,5.5
81172,GA,7.833333333
81173,WI,13.1
81174,WI,4.347560976
81175,OK,9.111111111
81176,WI,12.25
81177,CA,15.0
81178,GA,5.954545455
81179,IL,7.307692308
81180,TN,15.0
81181,KS,6.789473684
81182,TX,19.33333333
81183,GA,3.714285714
81184,WI,10.83333333
81185,TX,8.6
81186,OK,20.0
81187,GA,8.0
81188,KS,50.0
81189,MN,11.92307692
81190,CA,12.7
81191,OR,12.66666667
81192,TX,12.96428571
81193,WA,23.33333333
81194,CA,9.571428571
81195,FL,4.5
81196,NC,27.5
81197,AZ,5.0
81198,MS,28.125
81199,MS,10.0
81200,TX,15.0
81201,TX,17.375
81202,FL,5.3125
81203,IN,11.66666667
81204,WA,16.75
81205,OR,23.33333333
81206,CA,22.5
81207,CA,5.230769231
81208,TX,12.5
81209,CA,30.86363636
81210,FL,3.111111111
81211,FL,25.0
81212,OK,50.0
81213,KY,6.882352941
81214,CA,7.666666667
81215,FL,4.894736842
81216,NV,21.0
81217,MN,18.75
81218,TN,6.25
81219,CA,8.866666667
81220,WY,5.583333333
81221,GA,8.454545455
81222,MO,7.411764706
81223,TX,6.705882353
81224,MI,13.66666667
81225,AZ,12.42857143
81226,NC,11.83333333
81227,TX,19.1627907
81228,WA,7.285714286
81229,TN,70.625
81230,FL,10.83333333
81231,FL,20.0
81232,NM,7.333333333
81233,MI,15.0
81234,MI,12.2
81235,CA,10.65217391
81236,CO,8.2
81237,AL,20.0
81238,CA,7.363636364
81239,WA,17.4375
81240,FL,10.55555556
81241,WI,20.0
81242,OK,60.0
81243,FL,3.5
81244,MI,12.0
81245,OR,8.086956522
81246,NC,10.7
81247,AZ,9.0
81248,TX,5.457142857
81249,AR,7.8125
81250,MO,3.65
81251,NV,6.4
81252,WA,10.54545455
81253,WI,6.363157895
81254,MI,8.25
81255,CA,20.0
81256,CA,15.0
81257,IN,5.93
81258,GA,18.57142857
81259,AP,26.66666667
81260,WA,16.5
81261,TX,14.0
81262,CA,13.5
81263,FL,22.5
81264,FL,10.52941177
81265,CA,8.0
81266,CA,10.0
81267,CO,7.333333333
81268,MO,20.0
81269,TX,8.866666667
81270,IA,27.0
81271,MT,20.5
81272,IL,7.538461539
81273,IL,10.0
81274,WA,12.84615385
81275,WA,13.5
81276,MN,6.846153846
81277,IL,16.2
81278,CA,25.0
81279,MI,20.0
81280,FL,6.1875
81281,CA,16.0
81282,GA,15.0
81283,CA,14.25
81284,CA,12.4
81285,IN,25.0
81286,CO,16.0
81287,IN,11.73333333
81288,TX,43.33333333
81289,FL,11.85714286
81290,TX,32.0
81291,NC,7.4375
81292,CA,11.15384615
81293,TN,10.0
81294,CA,10.0
81295,MI,23.66666667
81296,TN,11.5
81297,CA,7.047619048
81298,IL,12.0
81299,IL,8.142857143
81300,NC,14.44444444
81301,WI,5.470588235
81302,CA,10.85714286
81303,CO,10.83333333
81304,AR,10.72727273
81305,IL,20.0
81306,KS,10.33333333
81307,ID,8.4
81308,MS,24.16666667
81309,WA,8.823529412
81310,LA,18.4
81311,CA,7.0
81312,MN,9.473684211
81313,IL,11.36363636
81314,CA,13.0
81315,AZ,21.4
81316,TX,10.0
81317,CA,14.15384615
81318,NC,17.66666667
81319,TX,7.25
81320,IL,10.0
81321,IN,13.33333333
81322,OR,7.583333333
81323,NE,19.6
81324,TX,11.83333333
81325,CA,7.529411765
81326,AZ,9.333333333
81327,WI,6.866666667
81328,IL,8.769230769
81329,NC,21.34615385
81330,NC,12.5
81331,AL,11.78571429
81332,IN,15.0
81333,MI,18.75
81334,GA,50.0
81335,TX,13.0
81336,CA,12.85714286
81337,CA,20.0
81338,LA,25.0
81339,FL,15.2
81340,MO,7.6
81341,TX,9.230769231
81342,IN,5.28358209
81343,TX,20.0
81344,AZ,8.090909091
81345,GA,12.5
81346,MN,12.25
81347,LA,8.285714286
81348,OR,12.33333333
81349,IN,18.125
81350,CA,10.6
81351,TX,9.666666667
81352,FL,3.205128205
81353,SC,25.0
81354,CA,20.66666667
81355,WA,15.0
81356,AL,7.0
81357,KS,7.75
81358,AP,17.5
81359,NY,6.0
81360,AZ,7.0
81361,IL,22.5
81362,TX,41.36
81363,IL,13.0
81364,TX,17.5
81365,MT,6.380952381
81366,NC,9.304347826
81367,CA,50.0
81368,AL,12.125
81369,TX,8.333333333
81370,TX,10.14285714
81371,NC,12.5
81372,WA,12.61538462
81373,CA,15.0
81374,FL,20.0
81375,NC,20.0
81376,NV,6.545454545
81377,TX,5.769230769
81378,AR,20.0
81379,TX,5.083333333
81380,MO,10.07692308
81381,GA,16.66666667
81382,WA,12.33333333
81383,OK,10.66666667
81384,NV,4.583333333
81385,IL,12.80645161
81386,CA,8.75
81387,CA,9.0
81388,TX,10.66666667
81389,MI,6.3125
81390,MI,10.92307692
81391,OR,15.0
81392,CA,9.0
81393,TX,14.875
81394,IA,7.25
81395,WA,17.5
81396,FL,7.625
81397,GA,20.0
81398,TX,13.21428571
81399,FL,3.611111111
81400,MS,10.0
81401,CA,9.357142857
81402,OK,12.9
81403,CO,10.125
81404,CA,32.5
81405,KY,12.5
81406,NC,8.1
81407,MI,6.428571429
81408,LA,9.0
81409,CA,26.0
81410,FL,10.85714286
81411,OR,13.83333333
81412,GA,11.66666667
81413,NC,15.0
81414,NV,17.5
81415,CA,15.0
81416,CA,13.84615385
81417,HI,20.0
81418,CA,100.0
81419,TN,23.0
81420,HI,17.0
81421,IN,13.375
81422,CA,8.84375
81423,CA,9.0
81424,IL,6.296875
81425,CA,17.52380952
81426,NV,10.33333333
81427,NC,9.615384615
81428,TX,7.857142857
81429,NC,29.28571429
81430,AL,6.108695652
81431,MI,5.75
81432,MN,9.75
81433,GA,15.875
81434,IL,20.0
81435,MI,7.2
81436,CA,10.33333333
81437,OR,9.083333333
81438,CA,14.0
81439,TX,12.0
81440,FL,20.14285714
81441,TX,13.66666667
81442,CA,6.631578947
81443,CA,9.25
81444,TN,10.0
81445,TN,13.07692308
81446,CA,5.954545455
81447,TX,13.0
81448,TX,8.8
81449,LA,19.55
81450,KY,32.44444444
81451,CA,20.0
81452,LA,4.9375
81453,NC,11.75
81454,KS,11.5
81455,TN,6.272727273
81456,IL,11.4
81457,AR,9.714285714
81458,IL,12.8
81459,FL,10.0
81460,FL,6.5
81461,MN,8.384615385
81462,FL,14.25
81463,CA,8.307692308
81464,IA,23.5
81465,CA,16.33333333
81466,CA,15.0
81467,FL,9.384615385
81468,IL,10.28571429
81469,FL,9.666666667
81470,IN,12.38461539
81471,FL,8.785714286
81472,MI,18.4
81473,NC,10.8
81474,AZ,10.5
81475,IL,13.0
81476,AZ,4.933333333
81477,CA,12.5
81478,NC,10.61538462
81479,MI,5.333333333
81480,IA,24.28571429
81481,KY,10.57142857
81482,CA,9.0
81483,KS,10.25
81484,OK,8.076923077
81485,FL,2.5
81486,NC,11.66666667
81487,FL,13.63636364
81488,CA,25.66666667
81489,CA,20.0
81490,AR,50.0
81491,MN,20.0
81492,FL,7.176470588
81493,CA,10.875
81494,TX,17.0
81495,NE,3.4
81496,GA,11.875
81497,MI,9.333333333
81498,AZ,8.142857143
81499,FL,12.33333333
81500,LA,4.192307692
81501,CA,14.0
81502,GA,7.25
81503,TX,11.0
81504,KS,12.98039216
81505,GA,15.0
81506,MI,7.333333333
81507,NC,27.0
81508,WA,20.0
81509,AL,9.818181818
81510,IL,12.2
81511,MI,6.310344828
81512,OK,7.090909091
81513,KS,3.452380952
81514,TN,18.6
81515,CA,10.7
81516,IN,14.6
81517,NC,15.0
81518,MT,5.470588235
81519,MT,9.727272727
81520,MS,8.5
81521,FL,9.4
81522,TN,13.0
81523,NM,20.0
81524,LA,19.875
81525,NC,15.0
81526,FL,9.454545455
81527,OK,12.5
81528,KY,13.0
81529,SC,3.375
81530,SC,9.2
81531,WA,10.71428571
81532,TX,16.5
81533,CA,15.0
81534,IA,8.333333333
81535,IL,15.0
81536,TN,2.75
81537,WI,37.14285714
81538,WA,15.0
81539,OR,10.66666667
81540,CA,9.2
81541,IL,7.727272727
81542,CA,13.66666667
81543,TN,10.4
81544,CA,9.5
81545,MN,13.66666667
81546,TX,12.71428571
81547,WI,10.66666667
81548,LA,10.25
81549,WI,10.33333333
81550,FL,8.125
81551,IL,6.307692308
81552,IA,7.066666667
81553,IL,13.4
81554,AR,5.133333333
81555,CA,25.5
81556,FL,7.0
81557,CO,6.163265306
81558,IL,9.0
81559,GA,33.66666667
81560,WI,5.517241379
81561,TN,9.727272727
81562,AL,11.53846154
81563,CA,16.0
81564,CA,11.5
81565,NV,7.222222222
81566,IL,22.0
81567,TX,15.0
81568,GA,12.0
81569,FL,16.2
81570,CO,15.0
81571,TX,13.0
81572,MT,9.25
81573,TN,13.33333333
81574,WI,10.0625
81575,KS,9.7
81576,MI,15.0
81577,IL,8.142857143
81578,CO,9.75
81579,TX,13.64
81580,MI,23.125
81581,HI,17.5
81582,NM,5.55
81583,CA,12.25
81584,FL,10.0
81585,TN,7.380952381
81586,WA,10.2
81587,MO,4.666666667
81588,LA,15.0
81589,MT,11.16666667
81590,CA,20.0
81591,WA,22.76923077
81592,CA,12.33333333
81593,LA,9.0
81594,FL,9.722222222
81595,CA,24.0
81596,GA,20.0
81597,CA,7.111111111
81598,LA,6.222222222
81599,MI,14.5
81600,FL,8.333333333
81601,MI,11.90909091
81602,IL,10.0
81603,TX,9.75
81604,IL,15.0
81605,TN,11.66666667
81606,IL,8.181818182
81607,CA,15.0
81608,OR,28.0
81609,NE,20.0
81610,WA,25.0
81611,MI,17.0
81612,KY,2.92
81613,CA,15.0
81614,NC,21.42857143
81615,CA,13.0
81616,CA,11.14285714
81617,FL,11.66666667
81618,NC,4.375
81619,LA,10.0
81620,NC,23.25
81621,WA,10.0
81622,TX,3.666666667
81623,TX,25.0
81624,FL,6.652173913
81625,KS,23.33333333
81626,IN,5.941176471
81627,MI,11.8
81628,MI,7.166666667
81629,CA,9.166666667
81630,IL,9.666666667
81631,GA,10.8
81632,TX,9.6
81633,TN,6.157894737
81634,MO,8.857142857
81635,CA,11.0
81636,MI,3.7
81637,NC,10.0
81638,WA,9.916666667
